type,code,status,plate,sector_id
mid,E-6-PB-006,1,not,10
mid,E-6-PB-007,1,not,10
mid,E-6-PB-008,1,not,10
mid,E-6-PB-009,1,not,10
mid,E-6-PB-010,1,not,10
mid,E-6-PB-011,1,not,10
mid,E-6-PB-012,1,not,10
mid,E-6-PB-013,1,not,10
mid,E-6-PB-014,0,not,10
mid,E-6-PB-015,1,not,10
mid,E-6-PB-016,1,not,10
mid,E-6-PB-017,1,not,10
mid,E-6-PB-018,1,not,10
mid,E-6-PB-019,1,not,10
mid,E-6-PB-020,1,not,10
mid,E-6-PB-021,1,not,10
mid,E-6-PB-022,1,not,10
mid,E-6-PB-023,1,not,10
mid,E-6-PB-024,1,not,10
mid,E-6-PB-025,1,not,10
mid,E-6-PB-026,1,not,10
mid,E-6-PB-027,1,not,10
mid,E-6-PB-028,1,not,10
mid,E-6-PB-029,1,not,10
mid,E-6-PB-030,1,not,10
mid,E-6-PB-031,1,not,10
mid,E-6-PB-032,1,not,10
mid,E-6-PB-033,1,not,10
mid,E-6-PB-034,1,not,10
mid,E-6-PB-035,1,not,10
mid,E-6-PB-036,1,not,10
mid,E-6-PB-037,1,not,10
mid,E-6-PB-038,1,not,10
mid,E-6-PB-039,1,not,10
mid,E-6-PB-040,1,not,10
mid,E-6-PB-041,0,not,10
mid,E-6-PB-042,1,not,10
mid,E-6-PB-043,1,not,10
small,E-6-PB-044,1,not,10
small,E-6-PB-045,1,not,10
small,E-6-PB-046,1,not,10
small,E-6-PB-047,1,not,10
mid,E-6-PB-048,1,not,10
mid,E-6-PB-049,1,not,10
mid,E-6-PB-050,1,not,10
mid,E-6-PB-051,1,not,10
mid,E-6-PB-052,1,not,10
mid,E-6-PB-053,1,not,10
mid,E-6-PB-054,1,not,10
mid,E-6-PB-055,1,not,10
mid,E-6-PB-056,1,not,10
mid,E-6-PB-057,1,not,10
mid,E-6-PB-058,1,not,10
mid,E-6-PB-059,1,not,10
mid,E-6-PB-060,0,not,10
mid,E-6-PB-061,0,not,10
mid,E-6-PB-062,1,not,10
mid,E-6-PB-063,1,not,10
mid,E-6-PB-064,1,not,10
mid,E-6-PB-065,2,not,10
mid,E-6-PB-066,1,not,10
mid,E-6-PB-067,1,not,10
mid,E-6-PB-068,1,not,10
mid,E-6-PB-069,1,not,10
mid,E-6-PB-070,0,not,10
mid,E-6-PB-071,1,not,10
mid,E-6-PB-072,0,not,10
mid,E-6-PB-073,1,not,10
mid,E-6-PB-074,0,not,10
mid,E-6-PB-075,1,not,10
mid,E-6-P1-076,1,not,11
mid,E-6-P1-077,1,not,11
mid,E-6-P1-078,1,not,11
mid,E-6-P1-079,1,not,11
mid,E-6-P1-080,1,not,11
mid,E-6-P1-081,1,not,11
mid,E-6-P1-082,1,not,11
mid,E-6-P1-083,1,not,11
mid,E-6-P1-084,0,not,11
large,E-6-P1-085,1,not,11
mid,E-6-P1-086,1,not,11
mid,E-6-P1-087,1,not,11
mid,E-6-P1-088,1,not,11
mid,E-6-P1-089,1,not,11
mid,E-6-P1-090,1,not,11
mid,E-6-P1-091,1,not,11
mid,E-6-P1-092,1,not,11
mid,E-6-P1-093,1,not,11
mid,E-6-P1-094,1,not,11
mid,E-6-P1-095,1,not,11
mid,E-6-P1-096,1,not,11
mid,E-6-P1-097,1,not,11
mid,E-6-P1-098,1,not,11
mid,E-6-P1-099,1,not,11
mid,E-6-P1-100,2,not,11
mid,E-6-P1-101,1,not,11
mid,E-6-P1-102,1,not,11
mid,E-6-P1-103,2,not,11
mid,E-6-P1-104,1,not,11
mid,E-6-P1-105,1,not,11
mid,E-6-P1-106,0,not,11
mid,E-6-P1-107,1,not,11
mid,E-6-P1-108,1,not,11
mid,E-6-P1-109,1,not,11
mid,E-6-P1-110,1,not,11
mid,E-6-P1-111,1,not,11
mid,E-6-P1-112,1,not,11
mid,E-6-P1-113,1,not,11
mid,E-6-P1-114,1,not,11
mid,E-6-P1-115,1,not,11
mid,E-6-P1-116,1,not,11
mid,E-6-P1-117,1,not,11
mid,E-6-P1-118,1,not,11
mid,E-6-P1-119,1,not,11
mid,E-6-P1-120,1,not,11
mid,E-6-P1-121,2,not,11
mid,E-6-P1-122,1,not,11
mid,E-6-P1-123,1,not,11
mid,E-6-P1-124,1,not,11
mid,E-6-P1-125,1,not,11
mid,E-6-P1-126,1,not,11
large,E-6-P1-127,1,not,11
large,E-6-P1-128,1,not,11
large,E-6-P1-129,1,not,11
large,E-6-P1-130,1,not,11
large,E-6-P1-131,1,not,11
mid,E-6-P1-132,1,not,11
mid,E-6-P1-133,1,not,11
mid,E-6-P1-134,1,not,11
mid,E-6-P1-135,1,not,11
mid,E-6-P1-136,1,not,11
mid,E-6-P1-137,1,not,11
mid,E-6-P1-138,1,not,11
mid,E-6-P1-139,1,not,11
mid,E-6-P1-140,1,not,11
mid,E-6-P1-141,1,not,11
mid,E-6-P1-142,1,not,11
mid,E-6-P1-143,1,not,11
mid,E-6-P1-144,1,not,11
mid,E-6-P1-145,1,not,11
mid,E-6-P1-146,1,not,11
mid,E-6-P1-147,2,not,11
mid,E-6-P1-148,1,not,11
mid,E-6-P1-149,2,not,11
mid,E-6-P1-150,2,not,11
mid,E-6-P1-151,2,not,11
mid,E-6-P1-152,2,not,11
mid,E-6-P1-153,1,not,11
mid,E-6-P1-154,1,not,11
mid,E-6-P1-155,1,not,11
mid,E-6-P1-156,2,not,11
mid,E-6-P1-157,1,not,11
mid,E-6-P1-158,2,not,11
mid,E-6-P1-159,1,not,11
mid,E-6-P1-160,1,not,11
mid,E-6-P1-161,2,not,11
mid,E-6-P1-162,1,not,11
mid,E-6-P1-163,1,not,11
mid,E-6-P1-164,0,not,11
mid,E-6-P1-165,2,not,11
mid,E-6-P1-166,2,not,11
mid,E-6-P1-167,2,not,11
mid,E-6-P1-168,2,not,11
mid,E-6-P1-169,1,not,11
mid,E-6-P1-170,1,not,11
mid,E-6-P1-171,2,not,11
mid,E-6-P1-172,1,not,11
mid,E-6-P1-173,2,not,11
mid,E-6-P1-174,2,not,11
mid,E-6-P1-175,1,not,11
mid,E-6-P1-176,2,not,11
mid,E-6-P1-177,2,not,11
mid,E-6-P1-178,1,not,11
mid,E-6-P1-179,1,not,11
mid,E-6-P1-180,1,not,11
mid,E-6-P1-181,1,not,11
mid,E-6-P1-182,1,not,11
mid,E-6-P1-183,1,not,11
mid,E-6-P1-184,2,not,11
mid,E-6-P1-185,1,not,11
mid,E-6-P1-186,1,not,11
mid,E-6-P1-187,2,not,11
mid,E-6-P1-188,1,not,11
mid,E-6-P1-189,0,not,11
mid,E-6-P1-190,0,not,11
mid,NULL,2,164,11
mid,NULL,1,not,11
mid,NULL,2,166,11
mid,NULL,2,not,11
mid,NULL,2,168,11
mid,NULL,1,not,11
mid,NULL,1,not,11
mid,NULL,1,not,11
mid,NULL,1,not,11
mid,NULL2,not,11
mid,NULL,2,not,11
mid,NULL,not,11
mid,NULL,not,11
mid,NULL,not,11
mid,NULL,not,11
mid,E34-P1-009,1,not,16
mid,E34-P1-010,1,not,16
mid,E34-P1-011,1,not,16
mid,E34-P1-013,1,not,16
mid,E34-P1-014,1,not,16
mid,E34-P1-015,1,not,16
mid,E34-P1-016,1,not,16
mid,E34-P1-017,1,not,16
mid,E34-P1-018,1,not,16
mid,E34-P1-019,1,not,16
mid,E34-P1-020,1,not,16
mid,E34-P1-021,1,not,16
mid,E34-P1-022,1,not,16
mid,E34-P1-023,1,not,16
mid,E34-P1-024,1,not,16
mid,E34-P1-025,1,not,16
mid,E34-P1-026,1,not,16
mid,E34-P1-027,1,not,16
mid,E34-P1-028,1,not,16
mid,E34-P1-029,1,not,16
mid,E34-P1-030,1,not,16
mid,E34-P1-031,1,not,16
mid,E34-P1-032,1,not,16
mid,E34-P1-033,1,not,16
mid,E34-P1-034,1,not,16
mid,E34-P1-035,1,not,16
mid,E34-P1-036,1,not,16
mid,E34-P1-037,1,not,16
mid,E34-P1-038,1,not,16
mid,E34-P1-039,1,not,16
mid,E34-P1-040,1,not,16
mid,E34-P1-041,1,not,16
mid,E34-P1-042,1,not,16
mid,E34-P1-043,1,not,16
mid,E34-P1-044,1,not,16
mid,E34-P1-045,1,not,16
mid,E34-P1-046,1,not,16
mid,E34-P1-047,1,not,16
mid,E34-P1-048,1,not,16
mid,E34-P1-049,1,not,16
mid,E34-P1-050,1,not,16
mid,E34-P1-051,1,not,16
mid,E34-P1-052,1,not,16
mid,E34-P1-053,1,not,16
mid,E34-P1-054,1,not,16
mid,E34-P1-055,1,not,16
mid,E34-P1-056,1,not,16
mid,E34-P1-057,1,not,16
mid,E34-P1-058,1,not,16
mid,E34-P1-059,1,not,16
mid,E34-P1-060,1,not,16
mid,E34-P1-061,1,not,16
mid,E34-P1-062,1,not,16
mid,E34-P1-063,1,not,16
mid,E34-P1-064,1,not,16
mid,E34-P1-065,1,not,16
mid,E34-P1-066,1,not,16
mid,E34-P1-067,1,not,16
mid,E34-P1-068,1,not,16
mid,E34-P1-069,1,not,16
mid,E34-P1-070,1,not,16
mid,E34-P1-071,1,not,16
mid,E34-P1-072,1,not,16
mid,E34-P1-073,1,not,16
mid,E34-P1-074,1,not,16
mid,E34-P1-075,1,not,16
mid,E34-P1-076,1,not,16
mid,E34-P1-077,1,not,16
mid,E34-P1-078,1,not,16
mid,E34-P1-079,1,not,16
mid,E34-P1-080,1,not,16
mid,E34-P1-081,1,not,16
mid,E34-P1-082,1,not,16
mid,E34-P1-083,1,not,16
mid,E34-P1-084,1,not,16
mid,E34-P1-085,1,not,16
mid,E34-P1-086,1,not,16
mid,E34-P1-087,1,not,16
mid,E34-P1-088,1,not,16
mid,E34-P1-089,1,not,16
mid,E34-P1-090,1,not,16
mid,E34-P1-091,1,not,16
mid,E34-P1-092,1,not,16
mid,E34-P1-093,1,not,16
mid,E34-P1-094,1,not,16
mid,E34-P1-095,1,not,16
mid,E34-P1-096,1,not,16
mid,E34-P1-097,1,not,16
mid,E34-P1-098,1,not,16
mid,E34-P1-099,1,not,16
mid,E34-P1-100,1,not,16
mid,E34-P1-101,1,not,16
mid,E34-P1-102,1,not,16
mid,E34-P1-103,1,not,16
mid,E34-P1-104,1,not,16
mid,E34-P1-105,1,not,16
mid,E34-P1-106,1,not,16
mid,E34-P1-107,1,not,16
mid,E34-P1-108,1,not,16
mid,E34-P1-109,1,not,16
mid,E34-P1-110,1,not,16
mid,E34-P1-111,1,not,16
mid,E34-P1-112,1,not,16
mid,E34-P1-113,1,not,16
mid,E34-P1-114,1,not,16
mid,E34-P1-115,1,not,16
mid,E34-P1-116,1,not,16
mid,E34-P1-117,1,not,16
mid,E34-P1-118,1,not,16
mid,E34-P1-119,1,not,16
mid,E34-P1-120,1,not,16
mid,E34-P1-121,1,not,16
mid,E34-P1-122,1,not,16
mid,E34-P1-123,1,not,16
mid,E34-P1-124,1,not,16
mid,E34-P1-125,1,not,16
mid,E34-P1-126,1,not,16
mid,E34-P1-127,1,not,16
mid,E34-P1-128,1,not,16
mid,E34-P1-129,1,not,16
mid,E34-P1-130,1,not,16
mid,E34-P1-131,1,not,16
mid,E34-P1-132,1,not,16
mid,E34-P1-133,1,not,16
mid,E34-P1-134,1,not,16
mid,E34-P1-135,1,not,16
mid,E34-P1-136,1,not,16
mid,E34-P1-137,1,not,16
mid,E34-P1-138,1,not,16
mid,E34-P1-139,1,not,16
mid,E34-P1-140,1,not,16
mid,E34-P1-141,1,not,16
mid,E34-P1-142,1,not,16
mid,E34-P1-143,1,not,16
mid,E34-P1-144,1,not,16
mid,E34-P1-145,1,not,16
mid,E34-P1-146,1,not,16
mid,E34-P1-147,1,not,16
mid,E34-P1-148,1,not,16
mid,E34-P1-149,1,not,16
mid,E34-P1-150,1,not,16
mid,E34-P1-151,1,not,16
mid,E34-P1-152,1,not,16
mid,E34-P1-153,1,not,16
mid,E34-P1-154,1,not,16
mid,E34-P1-155,1,not,16
mid,E34-P1-156,1,not,16
mid,E34-P1-157,1,not,16
mid,E34-P1-158,1,not,16
mid,E34-P1-159,1,not,16
mid,E34-P1-160,1,not,16
mid,E34-P1-161,1,not,16
mid,E34-P1-162,1,not,16
mid,E34-P1-163,1,not,16
mid,E34-P1-164,1,not,16
mid,E34-P1-165,1,not,16
mid,E34-P1-166,1,not,16
mid,E34-P1-167,1,not,16
mid,E34-P1-168,1,not,16
mid,E34-P1-169,1,not,16
mid,E34-P1-170,1,not,16
mid,E34-P1-171,1,not,16
mid,E34-P1-172,1,not,16
mid,E34-P1-173,1,not,16
mid,E34-P1-174,1,not,16
mid,E34-P1-175,1,not,16
mid,E34-P1-176,1,not,16
mid,E34-P1-177,1,not,16
mid,E34-P1-178,1,not,16
mid,E34-P1-179,1,not,16
mid,E34-P1-180,1,not,16
mid,E34-P1-181,1,not,16
mid,E34-P1-182,1,not,16
mid,E34-P1-183,1,not,16
mid,E34-P1-184,1,not,16
mid,E34-P1-185,1,not,16
mid,E34-P1-186,1,not,16
mid,E34-P1-187,1,not,16
mid,E34-P1-188,1,not,16
mid,E34-P1-189,1,not,16
mid,E34-P1-190,1,not,16
mid,E34-P1-191,1,not,16
mid,E34-P1-192,1,not,16
mid,E34-P1-193,1,not,16
mid,E34-P1-194,1,not,16
mid,E34-P1-195,1,not,16
mid,E34-P1-196,1,not,16
mid,E34-P1-197,1,not,16
mid,E34-P1-198,1,not,16
mid,E34-P1-199,1,not,16
mid,E34-P1-200,1,not,16
